stamp_ns,time_s_from_start,visible,rel_x_m,rel_y_m,range_m,bearing_deg,u_px,bbox_w_px,bbox_h_px,sync_dt_ms
1777025814378003279,199.897,1,0.4517,-0.1159,0.4663,-14.397,451.85,411.53,444.56,2.796
1777025814481249701,200.000,1,0.4339,-0.1434,0.4570,-18.289,489.95,428.37,462.75,1.334
1777025814579622564,200.099,1,0.4302,-0.1721,0.4633,-21.807,525.90,432.12,466.80,2.403
1777025814675804569,200.195,1,0.4351,-0.2112,0.4836,-25.893,569.94,427.27,461.56,1.553
1777025814778483741,200.298,1,0.4440,-0.2413,0.5053,-28.525,599.95,418.68,452.28,4.156
1777025814878248676,200.397,1,0.4520,-0.2710,0.5271,-30.942,628.85,411.21,444.20,3.216
1777025814978541585,200.498,0,0.4600,-0.3010,0.5497,-33.200,657.19,404.09,436.52,3.557
1777025815079650761,200.599,0,0.4686,-0.3339,0.5754,-35.474,687.25,396.68,428.51,4.285
1777025815180522865,200.700,0,0.4765,-0.3634,0.5992,-37.336,713.16,390.14,421.45,3.293
1777025815279458220,200.799,0,0.4787,-0.3906,0.6178,-39.212,740.59,388.33,419.49,3.515
1777025815380024329,200.899,0,0.4725,-0.4173,0.6304,-41.453,775.37,393.40,424.97,1.049
1777025815483605802,201.003,0,0.4555,-0.4435,0.6357,-44.233,822.00,408.08,440.83,0.512
1777025815579469312,201.099,0,0.4454,-0.4648,0.6437,-46.217,858.06,417.32,450.81,3.618
1777025815681684620,201.201,0,0.4424,-0.4843,0.6560,-47.589,884.55,420.14,453.86,2.109
1777025815781446555,201.301,0,0.4374,-0.5022,0.6660,-48.947,912.18,424.99,459.10,1.626
1777025815882599693,201.402,0,0.4419,-0.5158,0.6793,-49.412,921.98,420.60,454.36,0.742
1777025815981976411,201.501,0,0.4530,-0.5245,0.6931,-49.185,917.18,410.34,443.26,1.977
1777025816080140722,201.599,0,0.4596,-0.5271,0.6994,-48.914,911.48,404.41,436.87,3.644
1777025816179202019,201.698,0,0.4634,-0.5287,0.7031,-48.764,908.37,401.09,433.28,3.046
1777025816280782854,201.800,0,0.4729,-0.5290,0.7096,-48.203,896.86,393.04,424.58,4.788
1777025816381173966,201.900,0,0.4960,-0.5071,0.7093,-45.635,847.23,374.78,404.85,2.904
1777025816484295982,202.003,0,0.5094,-0.4926,0.7086,-44.035,818.54,364.89,394.17,1.421
1777025816582014429,202.101,0,0.5263,-0.4744,0.7086,-42.031,784.73,353.18,381.52,2.664
1777025816684055257,202.203,0,0.5454,-0.4501,0.7071,-39.532,745.43,340.83,368.18,0.301
1777025816780601850,202.300,0,0.5499,-0.4400,0.7042,-38.663,732.42,338.04,365.17,3.898
1777025816881614841,202.401,0,0.5498,-0.4441,0.7068,-38.929,736.37,338.06,365.19,3.519
1777025816983542098,202.503,0,0.5527,-0.4504,0.7130,-39.173,740.01,336.29,363.28,1.490
1777025817082983408,202.602,0,0.5557,-0.4522,0.7165,-39.136,739.47,334.48,361.33,2.071
1777025817179606777,202.699,0,0.5596,-0.4539,0.7205,-39.043,738.06,332.17,358.82,2.668
1777025817282536871,202.802,0,0.5628,-0.4580,0.7257,-39.138,739.50,330.26,356.76,2.900
1777025817382626876,202.902,0,0.5662,-0.4593,0.7291,-39.050,738.17,328.31,354.65,2.706
1777025817480247860,202.999,0,0.5716,-0.4601,0.7337,-38.832,734.92,325.23,351.32,3.302
1777025817580123757,203.099,0,0.5781,-0.4575,0.7372,-38.357,727.92,321.55,347.35,3.305
1777025817679148666,203.198,0,0.5791,-0.4468,0.7314,-37.651,717.67,321.01,346.77,1.861
1777025817779443001,203.299,0,0.5804,-0.4370,0.7266,-36.977,708.07,320.25,345.95,2.015
1777025817881786455,203.401,0,0.5815,-0.4290,0.7227,-36.419,700.25,319.64,345.29,3.264
1777025817983094313,203.502,0,0.5837,-0.4174,0.7176,-35.568,688.54,318.47,344.03,2.906
1777025818079932327,203.599,0,0.5835,-0.4095,0.7128,-35.064,681.70,318.59,344.16,2.516
1777025818181185704,203.700,0,0.5871,-0.3998,0.7103,-34.257,670.96,316.61,342.02,3.194
1777025818283611564,203.803,0,0.5856,-0.3885,0.7028,-33.559,661.83,317.42,342.89,2.413
1777025818382080315,203.901,0,0.5867,-0.3805,0.6993,-32.962,654.13,316.80,342.23,3.543
1777025818480569805,204.000,0,0.5868,-0.3700,0.6937,-32.233,644.88,316.79,342.21,2.851
1777025818580043171,204.099,1,0.5866,-0.3601,0.6883,-31.546,636.29,316.89,342.32,2.230
1777025818678627456,204.198,1,0.5866,-0.3514,0.6838,-30.919,628.56,316.87,342.29,0.732
1777025818779902407,204.299,1,0.5836,-0.3427,0.6768,-30.424,622.53,318.49,344.05,1.918
1777025818879442753,204.399,1,0.5810,-0.3334,0.6699,-29.852,615.63,319.95,345.63,1.383
1777025818982247682,204.501,1,0.5772,-0.3264,0.6631,-29.493,611.35,322.07,347.91,3.932
1777025819080875874,204.600,1,0.5742,-0.3194,0.6571,-29.089,606.56,323.74,349.72,2.654
1777025819178496415,204.698,1,0.5699,-0.3112,0.6493,-28.637,601.25,326.18,352.36,0.086
1777025819274115373,204.793,1,0.5674,-0.3052,0.6442,-28.275,597.04,327.63,353.92,4.128
1777025819376924634,204.896,1,0.5685,-0.2881,0.6373,-26.875,580.97,326.98,353.22,2.648
1777025819478730078,204.998,1,0.5852,-0.2502,0.6364,-23.150,540.07,317.65,343.14,0.373
1777025819579980603,205.099,1,0.5951,-0.2114,0.6315,-19.559,502.74,312.38,337.44,0.818
1777025819679881962,205.199,1,0.5986,-0.1870,0.6272,-17.343,480.55,310.51,335.42,0.656
1777025819775621196,205.295,1,0.6059,-0.1662,0.6283,-15.337,460.91,306.79,331.41,4.041
1777025819877480823,205.397,1,0.6059,-0.1549,0.6254,-14.340,451.30,306.80,331.42,5.538
1777025819975284139,205.494,1,0.6009,-0.1534,0.6202,-14.322,451.13,309.34,334.16,3.981
1777025820078325046,205.597,1,0.5921,-0.1645,0.6146,-15.529,462.78,313.93,339.12,1.502
1777025820175297595,205.694,1,0.5798,-0.1791,0.6069,-17.169,478.83,320.59,346.31,4.025
1777025820274575149,205.794,1,0.5692,-0.1926,0.6009,-18.693,494.00,326.58,352.78,3.151
1777025820369828130,205.889,1,0.5571,-0.2089,0.5950,-20.560,512.97,333.68,360.46,2.146
1777025820471209913,205.990,1,0.5438,-0.2255,0.5887,-22.521,533.40,341.80,369.23,0.904
1777025820576144126,206.095,1,0.5294,-0.2484,0.5848,-25.135,561.56,351.12,379.29,3.815
1777025820671785935,206.191,1,0.5119,-0.2696,0.5785,-27.771,591.21,363.12,392.26,1.976
1777025820775550387,206.295,1,0.4935,-0.2925,0.5737,-30.657,625.36,376.64,406.86,3.747
1777025820872631769,206.392,0,0.4754,-0.3167,0.5713,-33.671,663.28,390.97,422.35,0.176
1777025820971235961,206.490,0,0.4558,-0.3431,0.5705,-36.974,708.03,407.84,440.56,1.100
1777025821068400397,206.587,0,0.4364,-0.3667,0.5700,-40.041,753.19,425.96,460.14,4.077
1777025821176969280,206.696,0,0.4156,-0.4025,0.5786,-44.080,819.32,447.25,483.14,3.525
1777025821273887330,206.793,0,0.3971,-0.4278,0.5837,-47.135,875.63,468.15,505.71,0.060
1777025821376028176,206.895,0,0.3767,-0.4593,0.5940,-50.648,948.99,493.50,533.10,4.096
1777025821476659858,206.996,0,0.3574,-0.4901,0.6065,-53.901,1027.40,520.16,561.90,2.714
1777025821578463709,207.098,0,0.3337,-0.5231,0.6205,-57.468,1128.80,557.10,601.81,3.004
1777025821679336721,207.198,0,0.3163,-0.5526,0.6367,-60.210,1221.24,587.61,634.77,2.343
1777025821779704555,207.299,0,0.3170,-0.5731,0.6549,-61.049,1252.71,586.35,633.40,1.796
1777025821880526753,207.400,0,0.3349,-0.5841,0.6732,-60.172,1219.87,555.09,599.64,1.002
1777025821980645387,207.500,0,0.3479,-0.5976,0.6915,-59.792,1206.18,534.29,577.17,0.709
1777025822079713295,207.599,0,0.3584,-0.6096,0.7071,-59.550,1197.62,518.71,560.33,2.053
1777025822181977435,207.701,0,0.3685,-0.6067,0.7099,-58.723,1169.32,504.38,544.85,0.104
1777025822280862254,207.800,0,0.3784,-0.6046,0.7133,-57.961,1144.38,491.25,530.68,1.364
1777025822380121363,207.899,0,0.3932,-0.6087,0.7247,-57.140,1118.67,472.74,510.68,1.106
1777025822479720412,207.999,0,0.4129,-0.6209,0.7457,-56.376,1095.75,450.17,486.30,2.375
1777025822580454778,208.100,0,0.4313,-0.6287,0.7624,-55.551,1072.03,431.02,465.61,1.718
1777025822681927207,208.201,0,0.4450,-0.6351,0.7755,-54.980,1056.17,417.68,451.20,0.655
1777025822783878555,208.303,0,0.4595,-0.6448,0.7918,-54.526,1043.88,404.55,437.01,1.463
1777025822882499174,208.402,0,0.4738,-0.6512,0.8053,-53.963,1029.02,392.35,423.84,1.076
1777025822981167255,208.500,0,0.4911,-0.6536,0.8176,-53.081,1006.54,378.51,408.89,1.791
1777025823096636001,208.616,0,0.5080,-0.6614,0.8339,-52.470,991.49,365.90,395.26,2.613
1777025823182108383,208.701,0,0.5205,-0.6642,0.8439,-51.917,978.22,357.12,385.77,1.013
1777025823282782490,208.802,0,0.5389,-0.6649,0.8559,-50.980,956.47,344.96,372.64,0.726
1777025823380548288,208.900,0,0.5575,-0.6639,0.8670,-49.978,934.18,333.41,360.16,2.505
1777025823481797702,209.001,0,0.5758,-0.6637,0.8787,-49.056,914.47,322.83,348.74,1.360
1777025823580861592,209.100,0,0.5937,-0.6620,0.8892,-48.113,895.04,313.10,338.22,2.038
1777025823681119113,209.200,0,0.6131,-0.6604,0.9011,-47.128,875.50,303.19,327.52,2.436
1777025823784568236,209.304,0,0.6314,-0.6601,0.9134,-46.275,859.15,294.42,318.05,1.659
1777025823882654177,209.402,0,0.6510,-0.6560,0.9243,-45.219,839.62,285.52,308.43,0.679
1777025823981324387,209.500,0,0.6681,-0.6500,0.9321,-44.213,821.66,278.24,300.57,2.407
1777025824083197255,209.602,0,0.6845,-0.6457,0.9410,-43.330,806.39,271.56,293.35,1.178
1777025824182738027,209.702,0,0.6852,-0.6551,0.9480,-43.714,812.97,271.28,293.04,2.230
1777025824284376380,209.803,0,0.6792,-0.6687,0.9531,-44.556,827.70,273.70,295.66,1.967
1777025824383593342,209.903,0,0.6764,-0.6817,0.9603,-45.226,839.73,274.83,296.88,0.824
1777025824481394583,210.000,0,0.6726,-0.6951,0.9672,-45.940,852.88,276.35,298.53,2.278
1777025824583629094,210.103,0,0.6677,-0.7089,0.9738,-46.715,867.51,278.40,300.74,0.234
1777025824683587045,210.203,0,0.6627,-0.7204,0.9788,-47.391,880.65,280.51,303.02,0.379
1777025824782614028,210.302,0,0.6566,-0.7301,0.9819,-48.034,893.44,283.09,305.81,2.331
1777025824881849119,210.401,0,0.6517,-0.7379,0.9845,-48.550,903.94,285.22,308.11,2.814
1777025824983517527,210.503,0,0.6402,-0.7487,0.9851,-49.467,923.15,290.34,313.64,1.754
1777025825083401720,210.602,0,0.6364,-0.7536,0.9863,-49.819,930.72,292.09,315.53,0.890
1777025825184440193,210.704,0,0.6300,-0.7598,0.9870,-50.336,942.03,295.05,318.72,0.942
1777025825283416695,210.803,0,0.6254,-0.7621,0.9858,-50.628,948.53,297.25,321.10,1.569
1777025825383463274,210.903,0,0.6190,-0.7664,0.9852,-51.075,958.64,300.30,324.40,1.679
1777025825481520642,211.001,0,0.6114,-0.7694,0.9828,-51.530,969.14,304.04,328.44,4.519
1777025825582839481,211.102,0,0.6110,-0.7687,0.9819,-51.518,968.85,304.21,328.62,2.752
1777025825684575480,211.204,0,0.6085,-0.7669,0.9789,-51.568,970.02,305.48,329.99,1.645
1777025825783453280,211.303,0,0.5921,-0.7705,0.9718,-52.460,991.25,313.93,339.13,3.058
1777025825881806866,211.401,0,0.5910,-0.7682,0.9692,-52.427,990.44,314.51,339.75,2.376
1777025825982455511,211.502,0,0.5849,-0.7639,0.9621,-52.562,993.73,317.82,343.32,3.814
1777025826086073020,211.605,0,0.5773,-0.7616,0.9557,-52.834,1000.40,321.96,347.80,0.260
1777025826183383954,211.702,0,0.5709,-0.7579,0.9489,-53.008,1004.72,325.58,351.71,3.515
1777025826282374752,211.801,0,0.5688,-0.7492,0.9406,-52.794,999.41,326.81,353.04,3.572
1777025826385952910,211.905,0,0.5552,-0.7422,0.9269,-53.200,1009.51,334.78,361.64,0.937
1777025826484190071,212.003,0,0.5444,-0.7352,0.9148,-53.479,1016.57,341.45,368.85,2.082
1777025826582060590,212.101,0,0.5330,-0.7292,0.9032,-53.837,1025.76,348.77,376.75,3.500
1777025826683779052,212.203,0,0.5172,-0.7224,0.8885,-54.397,1040.44,359.38,388.22,2.937
1777025826780278887,212.299,0,0.5056,-0.7166,0.8770,-54.792,1051.06,367.63,397.13,1.404
1777025826883116500,212.402,0,0.4874,-0.7095,0.8608,-55.512,1070.92,381.35,411.95,4.064
1777025826983133321,212.502,0,0.4756,-0.7022,0.8481,-55.886,1081.54,390.81,422.17,4.299
1777025827082255747,212.601,0,0.4647,-0.6942,0.8353,-56.200,1090.62,400.02,432.12,3.544
1777025827182871929,212.702,0,0.4498,-0.6845,0.8191,-56.689,1105.04,413.24,446.40,3.611
1777025827281113405,212.800,0,0.4453,-0.6777,0.8109,-56.690,1105.06,417.43,450.93,2.108
1777025827382557964,212.902,0,0.4300,-0.6696,0.7958,-57.293,1123.37,432.30,466.99,3.279
1777025827482929039,213.002,0,0.4185,-0.6593,0.7809,-57.597,1132.82,444.19,479.83,3.283
1777025827583062284,213.102,0,0.4113,-0.6511,0.7701,-57.719,1136.66,451.94,488.21,4.174
1777025827683339897,213.202,0,0.3985,-0.6455,0.7586,-58.313,1155.75,466.49,503.93,4.273
1777025827785757443,213.305,0,0.3847,-0.6369,0.7441,-58.867,1174.16,483.19,521.96,2.276
1777025827884795407,213.404,0,0.3725,-0.6300,0.7319,-59.404,1192.52,498.98,539.03,2.983
1777025827982316856,213.501,0,0.3611,-0.6248,0.7217,-59.972,1212.64,514.72,556.03,3.095
1777025828082755596,213.602,0,0.3484,-0.6191,0.7104,-60.632,1236.85,533.52,576.33,2.906
1777025828185285622,213.704,0,0.3329,-0.6140,0.6985,-61.531,1271.52,558.30,603.10,4.084
1777025828282857533,213.802,0,0.3195,-0.6108,0.6894,-62.386,1306.41,581.76,628.45,3.424
1777025828382910686,213.902,0,0.3065,-0.6076,0.6805,-63.232,1342.92,606.48,655.14,1.700
1777025828483443777,214.003,0,0.2896,-0.6047,0.6705,-64.414,1397.69,641.96,693.47,3.542
1777025828582933106,214.102,0,0.2715,-0.6041,0.6623,-65.804,1468.42,684.75,739.70,3.564
1777025828680645608,214.200,0,0.2589,-0.6021,0.6554,-66.735,1520.27,718.11,775.74,0.933
1777025828781913318,214.301,0,0.2514,-0.6028,0.6532,-67.359,1557.26,739.29,798.62,1.730
1777025828882830922,214.402,0,0.2376,-0.6085,0.6532,-68.672,1641.78,782.42,845.20,2.358
1777025828982688282,214.502,0,0.2195,-0.6165,0.6545,-70.401,1769.46,846.75,914.70,2.604
1777025829080055011,214.599,0,0.2028,-0.6262,0.6582,-72.052,1913.36,916.43,989.97,0.390
1777025829182631461,214.702,0,0.1921,-0.6343,0.6627,-73.151,2024.20,967.66,1045.31,2.239
1777025829283340050,214.802,0,0.1990,-0.6385,0.6688,-72.688,1975.90,934.04,1008.99,2.798
1777025829383143392,214.902,0,0.2445,-0.6299,0.6757,-68.787,1649.60,760.28,821.29,2.274
1777025829485750268,215.005,0,0.3103,-0.6076,0.6823,-62.944,1330.23,598.98,647.05,4.082
1777025829583040609,215.102,0,0.3741,-0.5757,0.6865,-56.983,1113.88,496.90,536.77,2.158
1777025829682904839,215.202,0,0.4674,-0.5055,0.6885,-47.247,877.82,397.73,429.65,1.779
1777025829779570986,215.299,0,0.5500,-0.4132,0.6879,-36.917,707.23,338.00,365.12,1.550
1777025829879790082,215.399,1,0.6145,-0.3063,0.6867,-26.494,576.68,302.47,326.75,2.141
1777025829982574807,215.502,1,0.6522,-0.2118,0.6857,-17.990,486.97,285.02,307.89,0.645
1777025830082820958,215.602,1,0.6797,-0.1356,0.6931,-11.283,422.32,273.49,295.44,0.788
1777025830181047693,215.700,1,0.6920,-0.0507,0.6938,-4.194,357.16,268.62,290.18,1.886
1777025830282193275,215.801,1,0.6954,0.0366,0.6964,3.009,292.16,267.30,288.75,0.901
1777025830385828840,215.905,1,0.6878,0.1173,0.6978,9.678,231.24,270.24,291.93,3.628
1777025830480652809,216.000,1,0.6746,0.1616,0.6937,13.468,195.64,275.53,297.64,1.307
1777025830584106821,216.103,1,0.6602,0.1803,0.6843,15.277,178.27,281.57,304.17,2.088
1777025830683067490,216.202,1,0.6444,0.1939,0.6730,16.748,163.92,288.45,311.59,1.155
1777025830783686339,216.303,1,0.6333,0.2071,0.6663,18.106,150.48,293.50,317.05,0.595
1777025830883711475,216.403,1,0.6198,0.2164,0.6564,19.244,139.04,299.93,324.00,1.241
1777025830981160240,216.500,1,0.6080,0.2257,0.6485,20.369,127.59,305.75,330.28,1.205
1777025831079597509,216.599,1,0.5939,0.2375,0.6397,21.797,112.81,312.96,338.08,2.957
1777025831180310079,216.699,1,0.5794,0.2461,0.6295,23.012,100.00,320.81,346.56,2.199
1777025831278893402,216.798,1,0.5653,0.2536,0.6196,24.158,87.70,328.83,355.21,3.618
1777025831379777265,216.899,1,0.5456,0.2637,0.6060,25.790,69.81,340.67,368.00,2.638
1777025831481234102,217.000,1,0.5260,0.2718,0.5920,27.330,52.46,353.42,381.78,1.354
1777025831580507693,217.100,1,0.5089,0.2795,0.5806,28.779,35.68,365.27,394.59,3.544
1777025831679413455,217.199,1,0.4907,0.2869,0.5684,30.318,17.36,378.84,409.24,3.344
1777025831779287037,217.298,1,0.4742,0.2926,0.5572,31.672,0.75,391.96,423.42,3.768
1777025831880410731,217.400,0,0.4627,0.2926,0.5475,32.303,-7.15,401.71,433.94,2.376
1777025831982596446,217.502,0,0.4529,0.2874,0.5364,32.403,-8.42,410.45,443.38,1.555
1777025832081962813,217.601,0,0.4479,0.2811,0.5288,32.108,-4.70,415.00,448.30,2.633
1777025832179859979,217.699,0,0.4282,0.2745,0.5086,32.667,-11.76,434.14,468.98,3.863
1777025832280115074,217.799,0,0.4153,0.2687,0.4947,32.901,-14.74,447.54,483.45,5.069
1777025832382153681,217.901,0,0.4048,0.2618,0.4821,32.887,-14.58,459.16,496.01,2.386
1777025832478770532,217.998,0,0.3962,0.2539,0.4705,32.654,-11.60,469.22,506.88,0.781
1777025832578952035,218.098,0,0.3902,0.2429,0.4596,31.903,-2.13,476.42,514.65,3.583
1777025832682793523,218.202,1,0.3921,0.2322,0.4557,30.630,13.57,474.03,512.07,1.408
1777025832780385267,218.299,1,0.3884,0.2231,0.4479,29.868,22.77,478.56,516.96,4.426
1777025832881868345,218.401,1,0.3981,0.2114,0.4507,27.973,45.07,466.96,504.44,2.067
1777025832975198002,218.494,1,0.4012,0.1880,0.4430,25.113,77.28,463.36,500.55,1.016
1777025833078042227,218.597,1,0.3846,0.1768,0.4233,24.692,81.89,483.32,522.10,2.091
1777025833177998604,218.697,1,0.3823,0.1637,0.4159,23.181,98.20,486.24,525.26,1.614
1777025833275977343,218.795,1,0.3818,0.1520,0.4109,21.713,113.69,486.87,525.94,0.074
1777025833368425642,218.888,1,0.3748,0.1441,0.4016,21.030,120.79,495.91,535.70,8.688
1777025833467880230,218.987,1,0.3759,0.1274,0.3969,18.720,144.33,494.52,534.20,0.096
1777025833571764125,219.091,1,0.3838,0.1146,0.4005,16.625,165.12,484.32,523.18,3.775
1777025833672929281,219.192,1,0.3965,0.1103,0.4115,15.547,175.65,468.85,506.48,3.641
1777025833767921637,219.287,1,0.4031,0.1108,0.4181,15.367,177.39,461.09,498.09,0.050
1777025833870406737,219.390,1,0.4121,0.1096,0.4264,14.891,182.00,451.06,487.26,2.495
1777025833974795828,219.494,1,0.4298,0.1204,0.4463,15.646,174.69,432.49,467.20,1.885
1777025834079338843,219.598,1,0.4423,0.1410,0.4642,17.685,154.67,420.27,453.99,2.415
1777025834180787013,219.700,1,0.4670,0.1554,0.4922,18.410,147.44,398.03,429.97,3.432
1777025834279984457,219.799,1,0.4744,0.2082,0.5181,23.696,92.68,391.79,423.23,2.425
1777025834383436857,219.903,0,0.4462,0.3083,0.5423,34.637,-37.40,416.58,450.00,1.938
1777025834481370727,220.000,0,0.4011,0.3999,0.5664,44.916,-195.54,463.43,500.62,3.526
1777025834583433055,220.103,0,0.3499,0.4798,0.5938,53.896,-388.68,531.22,573.85,2.871
1777025834684762931,220.204,0,0.3014,0.5408,0.6191,60.869,-607.21,616.79,666.28,2.177
1777025834783578991,220.303,0,0.2569,0.5872,0.6409,66.371,-860.92,723.56,781.62,2.616
1777025834883219039,220.402,0,0.2214,0.6231,0.6613,70.441,-1134.05,839.64,907.01,4.076
1777025834983206305,220.502,0,0.1975,0.6400,0.6697,72.851,-1353.96,941.26,1016.79,3.502
1777025835081955347,220.601,0,0.1682,0.6361,0.6580,75.190,-1633.66,1105.26,1193.96,3.877
1777025835182505493,220.702,0,0.1356,0.6326,0.6470,77.900,-2089.24,1370.55,1480.54,4.512
1777025835282217337,220.801,0,0.1270,0.6435,0.6559,78.834,-2296.56,1463.47,1580.91,4.168
1777025835381162266,220.900,0,0.1336,0.6711,0.6843,78.741,-2274.34,1391.32,1502.97,2.569
1777025835480216859,220.999,0,0.1418,0.6962,0.7105,78.487,-2215.67,1310.87,1416.07,1.920
1777025835580072775,221.099,0,0.1380,0.7131,0.7263,79.047,-2348.72,1346.89,1454.97,1.657
1777025835682400266,221.201,0,0.1373,0.7320,0.7448,79.378,-2433.88,1353.96,1462.61,3.113
1777025835782896395,221.302,0,0.1376,0.7506,0.7631,79.613,-2497.68,1351.12,1459.55,3.980
1777025835882213799,221.401,0,0.1361,0.7682,0.7802,79.954,-2595.30,1365.84,1475.44,2.884
1777025835981789367,221.501,0,0.1296,0.7814,0.7920,80.581,-2793.36,1434.11,1549.19,2.064
1777025836082002129,221.601,0,0.1162,0.7895,0.7981,81.628,-3189.23,1599.74,1728.11,2.924
1777025836181996524,221.701,0,0.1016,0.8019,0.8083,82.779,-3756.10,1829.61,1976.43,1.807
1777025836279667027,221.799,0,0.0904,0.8142,0.8192,83.662,-4329.09,2055.26,2220.18,0.241
1777025836380914478,221.900,0,0.0742,0.8262,0.8296,84.869,-5431.26,2505.55,2706.61,1.708
1777025836480430046,222.000,0,0.0608,0.8390,0.8412,85.857,-6809.46,3058.81,3304.27,1.066
1777025836582181583,222.101,0,0.0472,0.8514,0.8527,86.830,nan,nan,nan,2.156
1777025836682203644,222.201,0,0.0207,0.8585,0.8587,88.619,nan,nan,nan,2.351
1777025836782012597,222.301,0,-0.0456,0.8600,0.8612,93.034,nan,nan,nan,2.021
1777025836885756624,222.405,0,-0.1500,0.8579,0.8709,99.920,nan,nan,nan,2.546
1777025836981472877,222.501,0,-0.2524,0.8459,0.8828,106.613,nan,nan,nan,1.291
1777025837082462813,222.602,0,-0.3871,0.8120,0.8995,115.486,nan,nan,nan,2.825
1777025837188836820,222.708,0,-0.5444,0.7359,0.9154,126.494,nan,nan,nan,0.747
1777025837282353790,222.801,0,-0.6601,0.6490,0.9257,135.488,nan,nan,nan,2.047
1777025837383956347,222.903,0,-0.7704,0.5385,0.9399,145.048,nan,nan,nan,3.437
1777025837480181296,222.999,0,-0.8550,0.4376,0.9604,152.897,nan,nan,nan,1.813
1777025837581375822,223.100,0,-0.9181,0.3547,0.9843,158.880,nan,nan,nan,0.930
1777025837681510344,223.201,0,-0.9668,0.2892,1.0091,163.347,nan,nan,nan,0.975
1777025837779550860,223.299,0,-1.0172,0.2388,1.0449,166.790,nan,nan,nan,1.416
1777025837880316596,223.399,0,-1.0614,0.1827,1.0770,170.233,nan,nan,nan,1.004
1777025837981703619,223.501,0,-1.1016,0.1248,1.1086,173.538,nan,nan,nan,0.654
1777025838079927336,223.599,0,-1.1392,0.0517,1.1403,177.400,nan,nan,nan,1.628
1777025838179961119,223.699,0,-1.1745,0.0085,1.1745,179.588,nan,nan,nan,1.195
1777025838280222066,223.799,0,-1.2124,-0.0141,1.2124,-179.333,nan,nan,nan,0.900
1777025838379727894,223.899,0,-1.2505,-0.0099,1.2506,-179.546,nan,nan,nan,1.457
1777025838479942638,223.999,0,-1.2922,0.0153,1.2923,179.323,nan,nan,nan,2.299
1777025838579775146,224.099,0,-1.3319,0.0359,1.3324,178.455,nan,nan,nan,1.602
1777025838679381250,224.198,0,-1.3716,0.0491,1.3725,177.951,nan,nan,nan,2.240
1777025838783011834,224.302,0,-1.4115,0.0668,1.4131,177.291,nan,nan,nan,0.854
1777025838878676902,224.398,0,-1.4503,0.0831,1.4527,176.719,nan,nan,nan,3.594
1777025838979406102,224.499,0,-1.4899,0.1004,1.4933,176.145,nan,nan,nan,3.024
1777025839081577410,224.601,0,-1.5301,0.1148,1.5344,175.711,nan,nan,nan,0.799
1777025839181609212,224.701,0,-1.5696,0.1363,1.5755,175.037,nan,nan,nan,1.114
